S,I,R
3.8249853696588123,9.069879418186103,487.1051352121549
3.8215309039158387,8.982979928149001,487.19548916793497
3.8181126114886204,8.89690997116799,487.28497741734316
3.814730085670403,8.811661689678676,487.3736082246507
3.81138292488508,8.727227299264511,487.4613897758502
3.8080707326171495,8.643599087996177,487.5483301793864
3.8047931173394676,8.560769415780946,487.6344374668794
3.8015496920363807,8.47873071426994,487.71971959369347
3.79834007451745,8.397475485695715,487.8041844397866
3.7951638875619524,8.316996301947086,487.88783981049073
3.7920207586333703,8.237285804236224,487.9706934371302
3.7889103198134833,8.158336702473425,488.0527529777129
3.7858322077377444,8.08014177464674,488.13402601761527
3.7827860635319412,8.002693866206451,488.21452007026136
3.7797715327501367,7.925985889454289,488.29424257779533
3.776788265313886,7.850010822937387,488.3732009117485
3.773835915452731,7.774761710846889,488.45140237370015
3.770914141645976,7.700231662421154,488.52885419593264
3.7680226065657356,7.626413851353515,488.6055635420805
3.765160977021269,7.55330151520452,488.68153750777395
3.7623289239045996,7.480887954818616,488.75678312127656
3.759526122000517,7.409166533926347,488.8313073440729
3.7567522497722874,7.33813067878476,488.90511707144276
3.754006989833536,7.267773876915676,488.9782191332506
3.751290028653971,7.198089676863812,489.05062029448203
3.748601056491769,7.129071687660813,489.1223272558472
3.745939767342151,7.060713578273659,489.19334665438396
3.7433058588869383,6.993009077057538,489.2636850640553
3.740699032445075,6.925951971213151,489.33334899634156
3.7381189929241154,6.8595361062483935,489.4023449008273
3.735565448772686,6.793755385444363,489.47067916578277
3.733038111933903,6.728603769325648,489.53835811874023
3.730536697799766,6.66407527513486,489.60538802706515
3.7280609251665076,6.600163976311329,489.67177509852195
3.725610516190924,6.536864001973945,489.73752548183495
3.723185196323553,6.474169536439509,489.80264526723676
3.720784694012156,6.412074819045811,489.8671404869418
3.718408741039784,6.3505741431527465,489.93101711580726
3.7160570724228044,6.2896618557222475,489.99428107185474
3.7137294263043743,6.229332356909317,490.0569382167861
3.7114255439131,6.169580099573206,490.1189943565135
3.709145169522424,6.110399588792706,490.1804552416847
3.7068880504107455,6.0517853813855185,490.24132656820353
3.704653936822257,5.993732085431661,490.3016139777459
3.702442581928512,5.9362343598008795,490.3613230582704
3.700253741790702,5.879286913684,490.4204593445251
3.6980871753226623,5.822884506128215,490.4790283185489
3.6959426442545875,5.767021945576231,490.537035410169
3.6938199130974687,5.711694089409252,490.59448599749305
3.6917187491082473,5.656895843493757,490.6513854073978
3.689638922137709,5.602622161881531,490.70773891598054
3.6875802046562254,5.548868046288949,490.7635517490546
3.685542371860585,5.495628545478051,490.8188290826612
3.6835252015435036,5.44289875494293,490.87357604351337
3.68152847406024,5.390673816477545,490.927797709462
3.6795519722957812,5.338948917747289,490.98149910995676
3.6775954816325847,5.2877192918642555,491.034685226503
3.6756587899188844,5.236980216966191,491.0873609931147
3.6737416874375515,5.186727015799081,491.13953129676315
3.6718439668755085,5.136955055303351,491.1912009778209
3.6699654232936987,5.087659746203635,491.24237483050246
3.6681058540976057,5.038836542602083,491.2930576033001
3.6662650590083263,4.990480941575173,491.3432539994163
3.6644428400341935,4.942588482773968,491.3929686771916
3.662639001410056,4.895154748055534,491.44220625053424
3.660853349483566,4.848175361162678,491.4909712893536
3.659085692881944,4.8016459871717565,491.53926831994613
3.6573358424099314,4.75556233217022,491.58710182541967
3.6556036110116206,4.709920142884311,491.6344762461039
3.653888813743725,4.664715206300762,491.6813959799553
3.652191267749281,4.619943349291915,491.7278653829586
3.650510792231783,4.57560043824403,491.773888769524
3.6488472084297445,4.531682378688975,491.81947041288106
3.647200339591687,4.488185114939027,491.86461454546907
3.6455700109515528,4.445104629724979,491.90932535932325
3.6439560497045385,4.402436943837328,491.95360700645796
3.642358284983358,4.360178115770684,491.99746359924575
3.6407765478349154,4.318324241371193,492.04089921079367
3.639210671194053,4.276871453491344,492.08391787531446
3.637660489782315,4.235815921742193,492.1265235884753
3.6361258401837397,4.195153852027405,492.1687203077887
3.6346065608270632,4.154881486197967,492.2105119529748
3.6331024919357477,4.114995101750805,492.25190240631326
3.631613475506093,4.075491011495562,492.2928955129982
3.630139355285688,4.036365563224462,492.3334950814897
3.6286799767521996,3.9976151393850397,492.3737048838626
3.627235187092494,3.9592361567559133,492.4135286561514
3.625804835182097,3.9212250661253725,492.4529700986924
3.6243887715649783,3.883578351972945,492.4920328764619
3.622986848433672,3.846292532153736,492.5307206194124
3.621598919609725,3.809364157585689,492.5690369228044
3.620224840524471,3.77278981193957,492.6069853475358
3.618864468200135,3.7365661113318196,492.64456942046786
3.617517661198601,3.7006897040374223,492.68179263476384
3.616184279598774,3.665157270190584,492.7186584502105
3.6148641850507572,3.6299655214473976,492.7551702935017
3.6135572407174568,3.595111200711243,492.7913315585712
3.6122633112559437,3.560591081839811,492.8271456069041
3.6109822627996873,3.526401969354553,492.8626157678456
3.609713962941055,3.4925406981526845,492.89774533890613
3.608458280714075,3.459004133221883,492.9325375860639
3.607215086577458,3.4257891693574978,492.9669957440649
3.605984252397886,3.3928927308823997,493.0011230167196
3.604765651433553,3.3603117713693034,493.034922577197
3.6035591583179696,3.328043273365674,493.0683975683162
3.602364649044021,3.2960842481210895,493.1015511028348
3.6011820009482816,3.26443173531707,493.1343862637345
3.600011092684261,3.233082802799159,493.16690610451644
3.598851804189114,3.202034546357505,493.19911364945324
3.5977040167034486,3.171284089383637,493.2310118939128
3.5965676127604818,3.1408285826518325,493.26260380458757
3.5954424761576136,3.110665204056902,493.29389231978536
3.59432849194173,3.080791158358775,493.32488034969936
3.5932255463947125,3.0512036769294855,493.3555707766757
3.592133527019153,3.021900017502412,493.3859664554783
3.591052322524268,2.992877463923877,493.41607021355173
3.589981822812021,2.964133325906961,493.4458848512809
3.5889219189634423,2.935664938787638,493.4754131422488
3.5878725032251544,2.9074696632830896,493.50465783349165
3.5868334689961014,2.8795448852522987,493.53362164575145
3.5858047108144744,2.8518880154587865,493.5623072737266
3.5847861243443764,2.824496489335747,493.5907173863198
3.5837776063257762,2.7973677667659542,493.61885462690816
3.5827790546011062,2.7704993318376387,493.64672161356117
3.581790368118732,2.7438886926104384,493.67432093927073
3.5808114469010026,2.717533380895734,493.7016551722032
3.579842192032124,2.691430952032272,493.7287268559355
3.5788825056462223,2.665578984663926,493.75553850968976
3.5779322909155895,2.639975080519443,493.7820926285649
3.5769914520391164,2.614616864194287,493.8083916837665
3.576059894230911,2.589501982934436,493.83443812283457
3.5751375237090985,2.5646281064222287,493.8602343698686
3.5742242476848065,2.539992926564134,493.885782825751
3.573319974351334,2.515594157280529,493.91108586836805
3.5724246128735007,2.491429534297362,493.93614585282904
3.5715380733771793,2.4674968149397842,493.9609651116829
3.570660266939009,2.4437937779276298,493.98554595513326
3.569791105576289,2.4203182231728277,494.0098906712508
3.56893050216347,2.397067971597004,494.0340015262394
3.5680783704549137,2.3740408649244804,494.0578807646205
3.567234625180044,2.351234765458982,494.08153060936087
3.566399181962948,2.3286475559061257,494.10495326213083
3.5655719573123896,2.306277139180082,494.12815090350745
3.564752868612081,2.2841214382120354,494.1511256931758
3.563941834111081,2.2621783957603516,494.17387977012845
3.5631387729143467,2.24044597422253,494.196415252863
3.5623436049734125,2.218922155448821,494.21873423957766
3.5615562510772154,2.197604940557591,494.2408388083651
3.5607766328430484,2.176492349752321,494.2627310174045
3.560004672707654,2.1555824221403075,494.28441290515195
3.559240293918449,2.134873215552961,494.3058864905285
3.558483420524876,2.114362806367773,494.3271537731072
3.557733977369895,2.0940492893318368,494.34821673329816
3.556991890081594,2.0739307773870035,494.36907733253133
3.556257085028144,2.054005401539085,494.3897375134327
3.555529489288268,2.0342713107108663,494.41019920000076
3.554809030757299,2.0147266714399628,494.43046429780264
3.554095638080157,1.9953696677785036,494.45053469414125
3.553389240640895,1.976198501128983,494.47041225823006
3.5526897685545427,1.9572113900791186,494.49009884136626
3.5519971526590433,1.9384065702381421,494.50959627710273
3.5513113245072803,1.9197822940746012,494.52890638141804
3.550632216359193,1.9013368307555596,494.54803095288514
3.5499597611739837,1.8830684659872705,494.56697177283866
3.5492938926024022,1.8649755018572123,494.5857306055403
3.548634544979122,1.8470562566775603,494.60430919834323
3.5479816533151918,1.8293090648299866,494.6227092818547
3.5473351532905686,1.811732276611855,494.6409325700975
3.5466949812467297,1.7943242580837133,494.65898076066946
3.5460610741793555,1.7770833909181396,494.6768555349024
3.5454333697345652,1.7600080723140399,494.69455855795127
3.5448118062098932,1.7430967149986016,494.71209147879136
3.544196322527087,1.7263477467085373,494.7294559307643
3.5435868582332875,1.7097596101957513,494.74665353157087
3.5429833534952277,1.6933307631040364,494.7636858834006
3.5423857490924098,1.6770596778268867,494.78055457308056
3.5417939864103443,1.6609448413665377,494.797261172223
3.541208007433852,1.6449847551942869,494.81380723737175
3.5406277547404317,1.6291779351120095,494.8301943101474
3.540053171493685,1.6135229111149219,494.8464239173913
3.5394842014367978,1.598018227255506,494.8624975713076
3.538920788886082,1.5826624415086485,494.87841676960517
3.538362878724566,1.5674541256379086,494.89418299563744
3.5378104163956428,1.5523918650629658,494.90979771854126
3.5372633478967654,1.5374742587281638,494.92526239337496
3.5367216197731906,1.5226999189722028,494.9405784612545
3.5361851791201424,1.5080674714403879,494.9557473494394
3.535653973626342,1.4935755552028285,494.97077047117074
3.5351279514779455,1.4792228221814951,494.98564922634046
3.5346070613778005,1.4650079371498226,495.0003850014723
3.5340912525499513,1.4509295776599278,495.01497916979
3.5335804747339807,1.4369864339203695,495.0294330913456
3.5330746781794122,1.4231772086749601,495.04374811314557
3.5325738136401608,1.409500617082682,495.0579255692771
3.532077832369034,1.3959553865986274,495.07196678103224
3.531586686112282,1.3825402568560103,495.0858730570316
3.531100327104195,1.369253979549176,495.09964569334653
3.5306187080617475,1.3560953183176525,495.1132859736205
3.5301417821792827,1.3430630486311692,495.12679516918945
3.5296695031232446,1.33015595767569,495.140174539201
3.5292018250269486,1.3173728442403845,495.1534253307326
3.528738702485391,1.304712518605582,495.1665487789089
3.528280090552893,1.2921738024472496,495.1795461069998
3.527825944782362,1.2797555289749896,495.1924185262426
3.527376221156853,1.2674565424683946,495.2051672363747
3.5269308760894997,1.2552756981965179,495.2177934257139
3.5264898664329687,1.2432118623912418,495.2302982711757
3.5260531494747642,1.231263912142251,495.2426829383829
3.5256206829325762,1.2194307352929115,495.25494858177444
3.525192424949672,1.2077112303370974,495.26709634471314
3.524768334090329,1.1961043063169,495.2791273595927
3.52434836933531,1.184608882721257,495.2910427479433
3.5239324900773754,1.1732238893854412,495.3028436205371
3.5235206561168337,1.1619482663914409,495.31453107749167
3.523112827657131,1.1507809639691748,495.32610620837363
3.5227089653004766,1.1397209423985775,495.33757009230084
3.5223090300435,1.1287671719124883,495.3489237980439
3.5219129832729448,1.1179186326003874,495.3601683841266
3.5215207867617995,1.1071743143156088,495.3713048989225
3.5211324026960305,1.0965332167877269,495.38233438051617
3.520747793637778,1.085994349310807,495.3932578570513
3.520366922508461,1.0755567305653404,495.4040763469261
3.5199897526009636,1.0652193886350858,495.41479085876387
3.519616247575723,1.0549813609168854,495.4254023915073
3.519246371456848,1.0448416940312604,495.4359119345118
3.518880088628278,1.0347994437338217,495.4463204676378
3.518517363829977,1.0248536748274408,495.4566289613425
3.518158162154159,1.0150034610752112,495.46683837677057
3.5178024490415476,1.0052478851141489,495.4769496658442
3.5174501902776667,0.9955860383696629,495.4869637713526
3.5171013519891665,0.9860170209707402,495.49688162704
3.5167559006401725,0.9765399416658793,495.50670415769383
3.5164138030286725,0.9671539177397184,495.51643227923154
3.5160750262829255,0.9578580749303869,495.5260668987866
3.5157395378579004,0.9486515473475313,495.53560891479447
3.5154073055495667,0.9395334775279653,495.54505921692237
3.515078297483284,0.930503016292822,495.5544186862238
3.5147524820853384,0.9215593224756915,495.5636881954389
3.51442982809652,0.9127015629741926,495.5728686089292
3.514110304568868,0.9039289126727146,495.5819607827583
3.513793880862426,0.8952405543656657,495.5909655647718
3.513480526642026,0.8866356786814218,495.59988379467643
3.513170211874103,0.8781134840069263,495.60871630411884
3.5128629068235377,0.8696731764129723,495.61746391676337
3.512558582050525,0.8613139695801154,495.62612744836923
3.512257208407473,0.853035084725251,495.6347077068672
3.511958757035924,0.8448357505288026,495.6432054924352
3.511663199363506,0.8367152030625543,495.65162159757386
3.511370507100905,0.8286726857180781,495.6599568071809
3.5110806522388627,0.8207074491357826,495.66821189862526
3.5107936070452004,0.8128187511345402,495.67638764182016
3.5105093440710795,0.8050058567238257,495.684484799205
3.5102278361532426,0.7972680380804658,495.69250412576616
3.5099490563828186,0.7896045742287174,495.7004463693884
3.509672978117148,0.782014751102936,495.7083122707798
3.5093995749775675,0.7744978614858735,495.7161025635365
3.509128820846685,0.7670532049428122,495.7238179742104
3.5088606898656813,0.7596800877562985,495.7314592223779
3.508595156431636,0.7523778228614374,495.7390270207068
3.508332195194877,0.7451457297817722,495.7465220750232
3.508071781056351,0.7379831345657069,495.75394508437785
3.5078138891650226,0.7308893697234977,495.7612967411114
3.5075584949152896,0.7238637741647717,495.76857773091984
3.507305573944423,0.7169056931365958,495.7757887329189
3.5070551021300282,0.7100144781620585,495.78293041970784
3.5068070555875246,0.703189486979385,495.790003457433
3.506561410667649,0.6964300834815469,495.7970085058507
3.506318143958366,0.6897356377007817,495.8039462183408
3.5060772322925438,0.6831055258516254,495.8108172418558
3.5058386527203402,0.6765391300176196,495.81762221726194
3.5056023825171034,0.6700358381972582,495.82436177928554
3.505368399182411,0.663595044260641,495.83103655655685
3.505136680437777,0.6572161478929639,495.8376471716692
3.5049072042243807,0.6508985545385274,495.844194241237
3.5046799487008142,0.6446416753452259,495.85067837595386
3.504454892240853,0.6384449271095386,495.8571001806495
3.504232013431245,0.6323077322219935,495.8634602543467
3.504011291069517,0.626229518613104,495.8697591903173
3.503792704161802,0.6202097196997823,495.87599757613833
3.5035762319206865,0.6142477743321993,495.882175993747
3.5033618537630695,0.6083431267411107,495.88829501949573
3.5031495493080484,0.6024952264856147,495.89435522420627
3.502939298374811,0.5967035284013624,495.90035717322377
3.502731080982375,0.5909674925697298,495.90630142644784
3.5025248773581708,0.5852865843871032,495.91218853825467
3.5023206679166274,0.5796602742958948,495.9180190577874
3.5021184332626345,0.5740880377965106,495.9237935289408
3.5019181541917628,0.5685693554229622,495.9295124903852
3.5017198116883312,0.5631037126944065,495.9351764756172
3.5015233869234894,0.5576906000671058,495.9407860130093
3.501328861253319,0.5523295128868241,495.94634162585976
3.5011362162169504,0.5470199513416321,495.95184383244134
3.5009454335346972,0.5417614204151356,495.95729314605006
3.5007564951062093,0.5365534298401008,495.9626900750536
3.5005693830086355,0.5313954940524902,495.9680351229388
3.5003840794948085,0.5262871321458826,495.97332878835925
3.5002005669914418,0.5212278678262934,495.97857156518216
3.50001882809734,0.5162172293673646,495.98376394253523
3.499838845581628,0.511254749565943,495.98890640485234
3.4996606023825723,0.5063399657053275,495.993999431912
3.499484081614932,0.5014724196257065,495.99904349875925
3.499309266555189,0.4966516575172355,496.0040390759275
3.4991361406409114,0.4918772298906316,496.0089866294683
3.498964687471991,0.48714869157146423,496.01388662095644
3.498794890809008,0.48246560165859703,496.0187395075323
3.49862673457161,0.4778275234829894,496.02354574194527
3.4984602028369056,0.4732340245668746,496.0283057725961
3.498295279837875,0.4686846765832866,496.03302004357874
3.49813194996179,0.46417905531595294,496.03768899472215
3.4979701977486544,0.45971674061952544,496.0423130616317
3.4978100078896497,0.45529731638016663,496.0468926757301
3.497651365225601,0.4509203704764639,496.05142826429784
3.4974942547454533,0.4465854947406874,496.05592025051374
3.4973386615847577,0.4422922849203666,496.06036905349475
3.4971845710241753,0.4380403406401992,496.0647750883355
3.497031968488079,0.43382926536550176,496.0691387661463
3.496880839549713,0.4296586664559591,496.0734604939942
3.496731169922703,0.4255281550318713,496.07774067504533
3.496582945456953,0.42143734590084236,496.0819797086421
3.4964361521406726,0.41738585756893276,496.0861779902903
3.496290776098993,0.4133733122050249,496.0903359116959
3.4961468035925964,0.409399335605497,496.0944538608018
3.4960042210163516,0.4054635571592204,496.0985322218243
3.49586301489797,0.4015656098128558,496.1025713752891
3.495723171896668,0.39770513003646396,496.1065716980668
3.4955846788018423,0.3938817577894068,496.11053356340864
3.495447522531759,0.39009513648655264,496.1144573409816
3.4953116901322496,0.38634491296476375,496.1183433969029
3.4951771687754216,0.38263073744967874,496.1221920937748
3.495043945758379,0.3789522635227678,496.12600379071876
3.4949120085019523,0.37530914808867366,496.12977884340927
3.4947813445494402,0.37170105134281717,496.1335176041076
3.494651941569399,0.3681276367997086,496.1372204216308
3.4945237873525183,0.36458857123285787,496.1408876414145
3.494396869804814,0.3610835245597692,496.1445196056353
3.4942711769502326,0.35761216986780264,496.14811665318183
3.4941466969294823,0.35417418338368395,496.1516791196867
3.494023417998865,0.35076924444321866,496.1552073375578
3.4939013285291267,0.34739703546128253,496.1587016360095
3.4937804170043107,0.34405724190206943,496.1621623410935
3.493660672020626,0.34074955224960846,496.16558977572964
3.4935420822853227,0.3374736579785308,496.168984259736
3.4934246366155794,0.3342292535250972,496.1723461098592
3.493308323937399,0.3310160362584682,496.175675639804
3.493193133284513,0.3278337064522268,496.1789731602631
3.493079053797297,0.32468196725613574,496.18223897894643
3.4929660747216933,0.32156052466814006,496.18547340061
3.4928541854081425,0.3184690875065958,496.1886767270851
3.4927433753130823,0.3154073674239411,496.19184925726285
3.49263363399915,0.3123750788996769,496.19499128710106
3.4925249511263665,0.3093719390878431,496.1981031097857
3.4924173164552217,0.3063976678566362,496.201185015688
3.492310719845818,0.30345198776448246,496.20423729238956
3.4922051512568766,0.30053462403400405,496.207260224709
3.492100600744752,0.29764530452621707,496.2102540947289
3.4919970584624562,0.29478375971494525,496.21321918182247
3.4918945146586897,0.2919497226614584,496.2161557626797
3.491792959676882,0.2891429289893196,496.21906411133364
3.4916923839542404,0.28636311685944976,496.2219444991862
3.4915927780208023,0.2836100269453942,496.22479719503366
3.491494132498502,0.2808834024087997,496.22762246509257
3.491396438100238,0.27818298887508597,496.23042057302456
3.4912996856289533,0.275508534409321,496.2331917799616
3.4912038659767193,0.27285978949228373,496.23593634453084
3.4911089701238267,0.27023650699672336,496.2386545228793
3.4910149891378848,0.267638442163799,496.2413465686982
3.4909219141778225,0.2650653526626166,496.2440127331594
3.4908297364922314,0.2625169985539788,496.24665326495364
3.4907384474088325,0.2599931421040443,496.249268410487
3.4906480383395277,0.2574935478617949,496.2518584137985
3.4905585007796223,0.25501798263793163,496.2544235165823
3.490469826306996,0.2525662154830209,496.25696395820984
3.4903820065812896,0.2501380176658392,496.2594799757527
3.4902950333430884,0.24773316265190162,496.2619718040049
3.490208898413122,0.24535142608218155,496.26443967550455
3.4901235936914645,0.24299258575200916,496.26688382055636
3.4900391111567446,0.24065642159015554,496.26930446725294
3.4899554428653627,0.23834271563808923,496.2717018414964
3.489872580950713,0.236051252029413,496.2740761670197
3.489790517622411,0.23378181696946684,496.27642766540794
3.489709245165532,0.2315341987151058,496.2787565561192
3.4896287559398487,0.22930818755463808,496.28106305650533
3.4895490423790823,0.2271035757879319,496.2833473818328
3.489470096990152,0.22492015770667728,496.285609745303
3.489391912356115,0.22275772964217583,496.2878503580015
3.4893144811330377,0.22061608990217588,496.2900694289646
3.4892377960451264,0.2184950386756462,496.29226716527904
3.4891618498871364,0.21639437807111161,496.2944437720416
3.4890866355236736,0.21431391209809203,496.296599452378
3.4890121458885064,0.212253446648699,496.2987344074626
3.488938373983879,0.21021278947939653,496.30084883653655
3.488865312879833,0.20819175019291467,496.3029429369271
3.488792955713534,0.20619014022032198,496.30501690406595
3.488721295688606,0.20420777280324612,496.30707093150795
3.488650326074466,0.2022444629762483,496.3091052109491
3.488580040205671,0.2003000275493406,496.31111993224476
3.4885104314812656,0.1983742850906525,496.31311528342786
3.4884414933641343,0.19646705590923502,496.3150914507264
3.488373219380364,0.19457816203800912,496.31704861858145
3.4883056031186057,0.19270742721684683,496.31898696966437
3.488238638229445,0.19085467687579155,496.32090668489457
3.4881723184248066,0.18901973811901995,496.322807943456
3.488106637481542,0.18720243978938098,496.3246909227289
3.4880415892366208,0.185402612371243,496.32655579839195
3.4879771675842326,0.18362008793026868,496.32840274448535
3.4879133664776933,0.18185470014561733,496.3302319333765
3.4878501799288593,0.18010628429434777,496.3320435357766
3.487787602007555,0.1783746772359543,496.3338377207563
3.4877256268409966,0.17665971739704134,496.3356146557618
3.4876642486132297,0.1749612447561275,496.33737450663045
3.4876034615645652,0.1732791008285841,496.33911743760666
3.487543259991023,0.17161312865169867,496.3408436113571
3.4874836382437797,0.16996317276986891,496.3425531889862
3.4874245907286214,0.1683290792199176,496.3442463300513
3.4873661119053985,0.16671069551653367,496.3459231925779
3.48730819628749,0.16510787063782983,496.34758393307453
3.487250838441267,0.1635204550110226,496.34922870654754
3.4871940329855633,0.16194830049822462,496.35085766651605
3.487137774591149,0.16039126038235485,496.3524709650263
3.4870820579803063,0.15884918935514292,496.3540687526644
3.4870268779297144,0.15732194357329354,496.3556511784968
